
daily
Date,Crop,Stage,TraDef,Tra,NDef,TempSum,AbBiom,Yield,LAI,TotBiomN,AbBiomN,Mois,Mois,Mois_7,Mois_8,Mois_9,Precip,Irrig,SurfTemp,STemp_1,STemp_2,STemp_3,Tmin,Tavg,Tmax,Wind,Globrad,Relhumid,NFert
1996-05-30,wheat/winter wheat,3,1,4.67,0.32,578.5,4688.6,0,4.246,45,30.9,0.20927045433792735,0.19502313814611857,0.207,0.21,0.212,0,0,15.6,14.3,13.1,12.3,10.6,17.6,25,1.6,29.19,65,0
1996-05-31,wheat/winter wheat,3,1,5.73,0.32,594.9,4769.6,0,4.2792,47.1,32.7,0.19540043114657224,0.19033145019310962,0.204,0.208,0.211,0,0,17.7,15.9,14,12.8,11.8,20.3,29,3,30.29,65,0
1996-06-01,wheat/winter wheat,3,1,0.25,0.36,606,4818.2,0,4.3115,47.1,32.7,0.20567880050274187,0.19012725242357956,0.204,0.208,0.211,4.7,0,17.1,16.1,14.5,13.3,10.8,13.9,17,2,8.33,89,0
1996-06-02,wheat/winter wheat,3,1,0,0.36,614.6,4866.4,0,4.3308,47.7,33.3,0.2241300005522928,0.19012725242357956,0.204,0.208,0.211,7,0,16.1,15.7,14.6,13.6,10.1,11.1,12,2.2,7.79,95,0
1996-06-03,wheat/winter wheat,3,1,0.86,0.36,622.1,4914.6,0,4.3499,47.8,33.3,0.22212558470508573,0.18942149155398627,0.204,0.208,0.211,0.3,0,15,15.1,14.5,13.7,6.6,9.6,13,1.7,7.74,91,0
1996-06-04,wheat/winter wheat,3,1,3.98,0.36,632.8,5003.7,0,4.3689,48.3,33.7,0.21264486014396108,0.1861647899794301,0.202,0.207,0.21,0,0,15.9,15.4,14.5,13.8,4.9,13.4,22,1,27.98,77,0
1996-06-05,wheat/winter wheat,3,1,5.56,0.35,646.1,5100.8,0,4.4039,49,34.4,0.19948341696879168,0.18162287835431923,0.2,0.205,0.209,0,0,17.2,16.2,14.9,14.1,9.2,16.4,24,2.9,32.41,70,0
1996-06-06,wheat/winter wheat,4,1,5.79,0.36,662.1,5199.8,4.6,4.4418,49.7,35,0.18584578222749415,0.17688219296044005,0.197,0.203,0.207,0,0,19,17.4,15.7,14.5,10.4,19.4,28,1.6,32.76,68,0
1996-06-07,wheat/winter wheat,4,1,5.81,0.36,689.7,5293.6,22.2,4.4778,52.2,37.3,0.1722971106433153,0.17211015584785386,0.195,0.201,0.206,0,0,20.9,18.9,16.7,15.2,15.3,23.3,31,0.9,32.32,66,0
1996-06-08,wheat/winter wheat,4,1,5.24,0.41,716.9,5395.8,54.7,4.5056,53.2,38.1,0.16019995185924588,0.1677716466961724,0.192,0.199,0.204,0.4,0,22.2,20.2,17.7,16,15.9,23,30,1.8,27.62,72,0
1996-06-09,wheat/winter wheat,4,1,2.15,0.42,737.9,5490.3,94.1,4.5294,53.4,38.3,0.16156856129873629,0.1658385678788174,0.191,0.199,0.204,3.5,0,22.1,20.7,18.4,16.7,14,18.8,24,1.5,20.59,85,0
1996-06-10,wheat/winter wheat,4,1,4.96,0.41,760.4,5605.6,153.5,4.5471,54,38.9,0.15030921620250617,0.16158136664795184,0.189,0.197,0.203,0.1,0,22.8,21.3,19.1,17.3,13.6,20.1,27,1.1,28.7,80,0
1996-06-11,wheat/winter wheat,4,1,3.49,0.41,784.6,5716.5,222.4,4.5632,55.8,40.6,0.15060020114446834,0.15826106103222806,0.187,0.196,0.202,4,0,23.3,21.9,19.7,17.9,15.6,21.4,27,1.3,27.3,78,0
1996-06-12,wheat/winter wheat,4,1,4.88,0.44,804.2,5837.3,307.6,4.5734,56.3,41.2,0.14032969386012095,0.15374208121753707,0.185,0.194,0.2,0,0,23.2,22.1,20.1,18.5,11.2,17.4,24,3.6,25.95,76,0
1996-06-13,wheat/winter wheat,4,1,4.01,0.43,817.7,5949.3,392.8,4.5798,56.8,41.6,0.13277554240815045,0.14961975911715558,0.182,0.192,0.199,0,0,21.9,21.5,20.1,18.7,8.2,12.6,17,3.2,23.36,68,0
1996-06-14,wheat/winter wheat,4,1,3.85,0.43,829.2,6062,483.9,4.583,58.5,43.3,0.12616378682821713,0.14536445113293162,0.179,0.19,0.197,0,0,20.8,20.8,19.9,18.8,5.6,10.8,16,3.1,25.38,70,0
1996-06-15,wheat/winter wheat,5,1,4.17,0.45,840.9,6193.8,593.2,4.5838,59.8,44.6,0.1197099011217786,0.14050098080397508,0.176,0.187,0.195,0,0,20.2,20.2,19.6,18.7,3.8,10.9,18,2.3,29.84,73,0
1996-06-16,wheat/winter wheat,5,1,3.96,0.47,846,6324.9,702.2,4.5797,60.2,45,0.11422763523332378,0.13571616143587603,0.172,0.185,0.193,0,0,19.7,19.7,19.3,18.5,7.8,12.9,18,2.3,26.14,75,0
1996-06-17,wheat/winter wheat,5,1,4.99,0.46,852.9,6467.3,821.3,4.5731,61.4,46.2,0.10824256804031197,0.12945298742801667,0.167,0.181,0.191,0,0,20.3,19.9,19.2,18.5,5.4,14.4,24,1.3,32.42,67,0
1996-06-18,wheat/winter wheat,5,1,4.9,0.47,861.8,6600.9,933.7,4.5628,62.8,47.6,0.10328754232786856,0.12320583900101077,0.162,0.177,0.188,0,0,20.4,20,19.2,18.5,10,15.9,22,3,26.5,66,0
1996-06-19,wheat/winter wheat,5,1,1.82,0.48,864.2,6675.2,997.3,4.5479,63,47.8,0.10181969985366873,0.12096721130795644,0.159,0.175,0.186,0,0,18.8,19.2,18.9,18.3,8.6,10.8,13,3.9,8.09,80,0
1996-06-20,wheat/winter wheat,5,1,0,0.47,865,6749.6,1061.1,4.5319,63,47.8,0.10224783260582877,0.12096721130795644,0.159,0.175,0.186,1.9,0,17.3,18.1,18.3,18,8,9.7,11,2.3,8.25,87,0
1996-06-21,wheat/winter wheat,5,1,3.06,0.46,867.8,6862.3,1156.7,4.5155,63.5,48.3,0.09992349319028782,0.11729416257202009,0.155,0.172,0.184,0.3,0,16.8,17.4,17.7,17.6,6.6,11.2,16,3.1,22.05,70,0
1996-06-22,wheat/winter wheat,5,1,2.18,0.46,869.1,6946.2,1228.7,4.4977,64.4,49.3,0.09850083733409876,0.11478542636455928,0.152,0.169,0.182,0,0,15.9,16.6,17.1,17.1,4.7,10,15,2.3,13.14,77,0
1996-06-23,wheat/winter wheat,5,1,1.94,0.47,871.8,7023.5,1295.4,4.4794,64.9,49.7,0.09734961804796062,0.1126326789000089,0.149,0.167,0.18,0,0,15.1,15.9,16.5,16.6,8.8,11.1,13,3,9.56,78,0
1996-06-24,wheat/winter wheat,5,1,1.63,0.47,872.4,7097.8,1359.6,4.4597,65.7,50.5,0.0964504742105874,0.11091219899293929,0.146,0.165,0.179,0,0,14.2,15,15.8,16.1,6.5,9.4,12,2.6,8.87,81,0
1996-06-25,wheat/winter wheat,5,1,1.81,0.48,875.3,7180.6,1431.1,4.4398,65.9,50.7,0.09550217074016487,0.10907148001797524,0.143,0.163,0.177,0.1,0,13.9,14.5,15.3,15.6,7,11.3,16,1.1,11.74,82,0
1996-06-26,wheat/winter wheat,5,1,3.89,0.47,879.7,7312.2,1543.2,4.4186,66.5,51.4,0.09358327862805764,0.10528979681908716,0.137,0.157,0.173,0,0,14.8,14.8,15.1,15.3,4,12.5,21,1,27.88,73,0
1996-06-27,wheat/winter wheat,5,1,1.66,0.47,884.6,7380.5,1603.3,4.3952,66.7,51.5,0.0928681856766405,0.10383358946216552,0.134,0.155,0.171,0,0,14.5,14.7,14.9,15,6.9,12.8,19,2.2,8.32,85,0
1996-06-28,wheat/winter wheat,5,1,2.92,0.47,892.4,7480.1,1689.9,4.3696,67.6,52.4,0.09167146685670911,0.10138918931286954,0.13,0.15,0.168,0,0,15,14.9,14.9,14.9,8.8,15.1,21,1.3,17.74,77,0
1996-06-29,wheat/winter wheat,5,1,0.39,0.47,898.6,7555.7,1757.1,4.3402,68,52.9,0.12270819697910913,0.10108888756716465,0.129,0.15,0.167,11.1,0,14.8,14.9,14.8,14.8,10.1,13.8,17,3.4,9.93,84,0
1996-06-30,wheat/winter wheat,5,1,0.11,0.47,902.5,7628.1,1821.9,4.308,68.1,52.9,0.1330197373899064,0.1010383088928376,0.129,0.15,0.167,4.9,0,14.4,14.6,14.7,14.7,9.5,12.1,15,3.7,8.85,86,0
1996-07-01,wheat/winter wheat,5,1,0.58,0.46,907.7,7712.1,1896.6,4.2742,68.4,53.2,0.14850615672193782,0.10077803067523346,0.129,0.149,0.167,6.7,0,14.4,14.5,14.6,14.5,9.5,13,17,3.2,13.26,86,0
1996-07-02,wheat/winter wheat,5,1,1.24,0.46,912.9,7810.6,1983.7,4.2381,68.5,53.3,0.15542353000460385,0.10025011077040796,0.128,0.148,0.166,4.5,0,14.5,14.5,14.5,14.4,8.9,13.1,17,3.6,17.84,81,0
1996-07-03,wheat/winter wheat,5,1,3.5,0.45,919.5,7912.5,2074,4.1998,68.8,53.6,0.1482888549193955,0.0989459323940568,0.125,0.145,0.164,0,0,15,14.7,14.5,14.4,8.3,14.1,20,3.4,20.17,72,0
1996-07-04,wheat/winter wheat,5,1,1.23,0.44,929.3,7993.5,2147.7,4.1588,69.3,54.1,0.17137617818976617,0.0985128191154979,0.124,0.144,0.163,9.4,0,15.5,15.1,14.7,14.5,12.5,16.5,21,4,14.51,82,0
1996-07-05,wheat/winter wheat,5,1,0.75,0.44,938.8,8071.6,2219.5,4.1135,69.4,54.2,0.22852467080922723,0.09830442874265699,0.124,0.143,0.162,19.4,0,15.9,15.4,14.9,14.6,11.5,16.2,21,2.3,13.61,87,0
1996-07-06,wheat/winter wheat,5,1,0.43,0.43,942,8153.5,2294.6,4.0644,69.4,54.2,0.2470548123513274,0.09819633590329596,0.124,0.143,0.162,7.6,0,15.3,15.2,14.9,14.6,9.2,11.5,14,1.8,14.73,90,0
1996-07-07,wheat/winter wheat,5,1,3.21,0.42,946.8,8260.4,2390.8,4.0144,69.7,54.5,0.23437355298258478,0.10120707861137708,0.122,0.141,0.161,0,0,15.5,15.3,15,14.7,6.9,12.6,18,1.4,24.6,77,0
1996-07-08,wheat/winter wheat,5,1,0.18,0.42,951.3,8319,2447,3.9629,69.7,54.5,0.2353854364877788,0.10129066234694047,0.122,0.141,0.161,2.2,0,15,15,14.9,14.6,10.4,12.4,15,3.7,7.9,82,0
1996-07-09,wheat/winter wheat,5,1,1.28,0.41,957.2,8394.8,2517.8,3.9101,69.9,54.7,0.23176014567180162,0.10102201581168908,0.122,0.141,0.16,1.6,0,14.9,14.9,14.8,14.6,9.4,13.4,17,5.4,14.63,77,0
1996-07-10,wheat/winter wheat,5,1,2.34,0.4,964.5,8483.4,2599.6,3.8554,70.1,55,0.22521202641674565,0.10038514929657949,0.121,0.139,0.159,0.8,0,15.3,15,14.8,14.6,9.9,14.4,19,3,19.88,77,0
1996-07-11,wheat/winter wheat,5,1,0.18,0.4,971.8,8537.7,2653.2,3.7983,70.2,55,0.22478222272964962,0.10033892974738136,0.121,0.139,0.159,1.7,0,15.1,15,14.8,14.6,10.1,14.4,19,2.6,8.6,85,0
1996-07-12,wheat/winter wheat,5,1,2.29,0.39,984.3,8610.2,2722.7,3.739,70.5,55.3,0.21828393699247328,0.09973714387961641,0.12,0.138,0.158,0.4,0,16,15.5,15,14.7,13.7,18.1,22,2.2,16.12,82,0
1996-07-13,wheat/winter wheat,5,1,3.57,0.39,998.1,8699.9,2807.1,3.6755,70.9,55.7,0.2080485474282071,0.0988357283035648,0.118,0.136,0.156,0,0,17.2,16.3,15.4,14.9,13.8,19.1,24,2.6,22.8,79,0
1996-07-14,wheat/winter wheat,5,1,4.39,0.38,1013,8800.1,2901.1,3.6074,72.1,56.9,0.19532641110505033,0.09779308336549325,0.117,0.134,0.154,0,0,18.9,17.5,16.1,15.3,12.7,19.8,27,2.7,28.29,76,0
1996-07-15,wheat/winter wheat,5,1,3.09,0.4,1019.3,8892,2988.4,3.5346,72.5,57.4,0.18629349086272107,0.0971089771806203,0.115,0.133,0.153,0,0,18.6,17.8,16.6,15.7,8.6,13.6,19,3.2,23.18,76,0
1996-07-16,wheat/winter wheat,5,1,2.52,0.4,1023.3,8969.8,3063.9,3.4608,74.4,59.2,0.1788550218636428,0.09657157634609716,0.114,0.132,0.152,0,0,17.8,17.5,16.7,16,7.3,11.9,17,3,18.73,74,0
1996-07-17,wheat/winter wheat,5,1,2.45,0.43,1025.7,9058.2,3148,3.3872,74.7,59.5,0.17171896612675944,0.09603635861895427,0.114,0.131,0.15,0,0,17.1,17.1,16.6,16.1,5,10.8,17,2.4,21.65,79,0
1996-07-18,wheat/winter wheat,5,1,1.32,0.43,1027.3,9116.8,3207.2,3.3143,74.9,59.8,0.16791461382784756,0.09574506535020795,0.113,0.13,0.15,0,0,15.7,16.2,16.2,15.9,6.6,10.2,14,2.7,9.35,84,0
1996-07-19,wheat/winter wheat,5,1,2.94,0.42,1032.4,9213.9,3298.6,3.2424,76.5,61.3,0.15940355258603267,0.095092563924079,0.112,0.128,0.148,0,0,16.3,16.2,16.1,15.8,6.1,12.8,20,1.5,25.57,74,0
1996-07-20,wheat/winter wheat,5,1,3.31,0.45,1037.6,9321.6,3399,3.1704,76.9,61.7,0.14993693903118777,0.09436360190443564,0.111,0.127,0.146,0,0,17,16.6,16.2,15.8,5.3,12.9,21,1.8,28.34,68,0
1996-07-21,wheat/winter wheat,5,1,3.65,0.44,1044.2,9430.9,3500.8,3.0983,78.6,63.5,0.13975838836321944,0.09355007755419675,0.109,0.125,0.143,0,0,18,17.2,16.5,16,6.5,14.1,22,1.7,30.38,60,0
1996-07-22,wheat/winter wheat,5,1,3.75,0.46,1053.3,9545.8,3607.5,3.0257,79.1,63.9,0.12980368800480277,0.09267433350963884,0.107,0.122,0.141,0,0,19.2,18.1,17,16.3,7.6,15.9,24,1.5,30.69,59,0
1996-07-23,wheat/winter wheat,5,1,2.5,0.46,1064.9,9643.4,3700,2.9518,79.4,64.2,0.14684688202270582,0.09208404352723228,0.106,0.121,0.139,8.4,0,20.3,19.1,17.6,16.7,9.7,18,26,2.8,24.47,64,0
1996-07-24,wheat/winter wheat,5,1,0.98,0.45,1075.7,9711.8,3768.3,2.8761,79.8,64.6,0.16267476893387536,0.09191989452522632,0.106,0.12,0.138,7.1,0,20,19.2,18,17.1,13,17.4,22,3.5,14.59,82,0
1996-07-25,wheat/winter wheat,5,1,1.15,0.45,1083.9,9767,3825.7,2.799,80,64.8,0.15925410688691208,0.09173313316154308,0.105,0.12,0.137,0.3,0,19,18.8,18.1,17.3,12.2,15.3,19,3.3,9.65,87,0
1996-07-26,wheat/winter wheat,5,1,2.36,0.45,1092.1,9849.4,3905.9,2.7216,80.3,65.1,0.15218182338693217,0.09135025789188349,0.104,0.118,0.136,0,0,18.9,18.7,18,17.4,10.2,15.3,21,2.6,20.3,80,0
1996-07-27,wheat/winter wheat,5,1,2.93,0.45,1102.4,9943.1,3995.7,2.6441,81.9,66.7,0.14341077678090572,0.09087648811327957,0.103,0.117,0.134,0,0,20,19.2,18.3,17.6,9,16.9,25,1.5,26.14,74,0
1996-07-28,wheat/winter wheat,5,1,1.48,0.47,1111.4,10005.6,4059.4,2.5659,82.1,66.9,0.1389962170121483,0.09063891525719002,0.103,0.116,0.133,0,0,19.2,19,18.3,17.7,11.7,15.9,20,1.6,12.82,87,0
1996-07-29,wheat/winter wheat,5,1,1.03,0.47,1122.7,10077.9,4131.4,2.4878,83.8,68.6,0.17330469429969342,0.0904752694851938,0.102,0.116,0.133,12.6,0,19.6,19.1,18.4,17.8,11.4,17.8,24,1.3,18.08,82,0
1996-07-30,wheat/winter wheat,5,1,1.86,0.49,1134,10156.9,4209.1,2.4092,84.1,68.9,0.1673021460575299,0.09022379946324856,0.102,0.115,0.132,0.3,0,19.7,19.2,18.5,17.9,13.4,17.8,22,2.4,18.94,84,0
1996-07-31,wheat/winter wheat,5,1,2.36,0.49,1145.8,10234.1,4285.5,2.3303,84.6,69.4,0.15962875246149466,0.08990709052197994,0.101,0.114,0.13,0,0,20.2,19.6,18.7,18.1,12.7,18.4,24,2.5,20,75,0
1996-08-01,wheat/winter wheat,5,1,2.57,0.49,1159,10312.7,4363,2.2513,84.8,69.7,0.1512116262095982,0.0895622412983317,0.1,0.113,0.129,0,0,21.2,20.2,19.1,18.3,12.7,19.4,26,2.2,21.99,70,0
1996-08-02,wheat/winter wheat,5,1,2.44,0.48,1169.7,10394.6,4443.4,2.172,85.2,70,0.14319938128721868,0.08923740862018957,0.1,0.112,0.128,0,0,21.2,20.5,19.4,18.6,12.3,17.5,23,2.1,23.13,68,0
1996-08-03,wheat/winter wheat,5,1,2.19,0.48,1176.6,10476.4,4523.4,2.0932,85.7,70.6,0.1359958028276676,0.0889477030679955,0.099,0.111,0.126,0,0,20.3,20.1,19.4,18.7,8.9,14.4,20,2.5,24.27,73,0
1996-08-04,wheat/winter wheat,5,1,2.04,0.48,1182.4,10554.8,4600.4,2.0161,86,70.8,0.129312820278525,0.08867113379613813,0.098,0.11,0.125,0,0,19.9,19.8,19.3,18.7,6.2,13.6,21,1.6,24.85,72,0
1996-08-05,wheat/winter wheat,5,1,2.4,0.48,1189,10633.1,4677,1.9409,88,72.9,0.12172937541648869,0.08828534383137603,0.097,0.109,0.123,0,0,20,19.8,19.3,18.7,6.3,14.2,22,3.3,26.09,67,0
1996-08-06,wheat/winter wheat,5,1,2.31,0.51,1196.9,10708.1,4750.7,1.8674,88.7,73.6,0.11386512283960298,0.08788547897950864,0.096,0.107,0.122,0,0,19.9,19.7,19.2,18.7,8.5,15.2,22,4.1,23.23,68,0
1996-08-07,wheat/winter wheat,5,1,0.16,0.51,1206.3,10745.3,4792.2,1.7955,88.8,73.6,0.12250495457998857,0.08785762398205892,0.096,0.107,0.122,3.9,0,18.8,19.1,19,18.6,13.1,16.6,20,1.5,7.64,83,0
1996-08-08,wheat/winter wheat,5,1,1.78,0.51,1216.8,10813.1,4859.5,1.7249,89,73.8,0.1164368217256495,0.08759573342501563,0.096,0.106,0.12,0,0,19.8,19.4,19,18.6,11.1,17.4,24,1.3,22.59,78,0
1996-08-09,wheat/winter wheat,5,1,1.99,0.5,1228.4,10881,4926.8,1.6556,90.2,75.1,0.10918016564471529,0.08725056285070547,0.095,0.105,0.119,0,0,21.3,20.3,19.4,18.8,10.6,18.4,26,1.7,24.56,72,0
1996-08-10,wheat/winter wheat,5,1,2.12,0.52,1243.3,10936.2,4983.2,1.5874,91.7,76.5,0.1018311843140753,0.08684982808234515,0.094,0.104,0.117,0,0,22.8,21.4,20,19.1,14.3,20.9,28,2.6,21.52,65,0
1996-08-11,wheat/winter wheat,6,1,0,0.54,1255.4,10976.8,5027,1.52,91.7,76.5,0.10385826805146066,0.08684570054499079,0.094,0.104,0.117,2,0,21.4,21.1,20.2,19.4,15.3,18.9,22,2.6,10.98,79,0
1996-08-12,wheat/winter wheat,6,1,0,0.54,1255.4,10976.8,5027,1.52,91.7,76.5,0.10602986117955975,0.08684157427773746,0.094,0.104,0.117,21.5,0,20.9,20.8,20.1,19.5,12.7,18.1,24,2.2,14.27,89,0
1996-08-13,,0,0,0,0,0,0,0,0,0,0,0.12886578202895585,0.08683119499276588,0.094,0.104,0.117,7.6,0,16.8,18.5,19.2,19.1,13.2,15.2,17,2.1,6.49,90,0
1996-08-14,,0,0,0,0,0,0,0,0,0,0,0.13954322647712641,0.0868193694093583,0.094,0.104,0.117,4.1,0,16,17.3,18.3,18.5,13.2,15.8,18,2,8.86,92,0
1996-08-15,,0,0,0,0,0,0,0,0,0,0,0.1366313080773555,0.08680553574554911,0.094,0.104,0.117,0.2,0,16.1,16.8,17.6,18,12.5,15.9,19,2.4,10.49,89,0
1996-08-16,,0,0,0,0,0,0,0,0,0,0,0.13353434937094438,0.08678980209168352,0.094,0.104,0.117,0.2,0,16.5,16.8,17.3,17.6,13.1,16.1,19,3.4,12.62,88,0
1996-08-17,,0,0,0,0,0,0,0,0,0,0,0.12824453502104224,0.0867675697005539,0.094,0.104,0.117,0,0,19.2,18.2,17.7,17.6,12.8,17.8,23,1.8,18.06,83,0
1996-08-18,,0,0,0,0,0,0,0,0,0,0,0.121431194761788,0.08674075559405532,0.094,0.104,0.117,0,0,21.4,19.8,18.6,18,9.8,17.4,25,1.9,22.72,79,0
1996-08-19,wheat/winter wheat,1,1,0,1,0,53,0,0.106,4.2,3.2,0.11664394127939122,0.0867202017518926,0.094,0.104,0.117,0,0,24.8,22.2,19.9,18.7,12.6,20.1,28,3.2,26.08,66,0
1996-08-20,wheat/winter wheat,1,1,0,1,0,53,0,0.106,4.2,3.2,0.1115373306731684,0.08665630401433737,0.094,0.104,0.117,0,0,25.7,23.6,21.2,19.7,12.9,20.6,28,3.1,25.73,56,0
1996-08-21,wheat/winter wheat,1,1,0,1,0,53,0,0.106,4.2,3.2,0.1407889155126281,0.08663992478293046,0.094,0.104,0.117,9.9,0,25.3,24,21.9,20.4,13.1,20.4,28,1.9,21.78,68,0
1996-08-22,wheat/winter wheat,1,1,0,1,0,53,0,0.106,4.2,3.2,0.13867600042025488,0.08663128505429547,0.094,0.104,0.117,0,0,21.9,22.4,21.7,20.7,15.3,19.9,24,0.9,11.5,85,0
1996-08-23,wheat/winter wheat,1,1,0,1,0,53,0,0.106,4.2,3.2,0.13524747720397118,0.08661721282519204,0.094,0.104,0.117,0,0,23.2,22.7,21.7,20.9,16.2,20.9,26,1.9,20.2,80,0
1996-08-24,wheat/winter wheat,1,1,0,1,0,53,0,0.106,4.2,3.2,0.135203193571196,0.08660739374295247,0.094,0.104,0.117,0.7,0,19.9,21,21.1,20.7,14.3,17.4,21,2.4,12.99,80,0
1996-08-25,wheat/winter wheat,2,1,0.08,1,0,60.5,0,0.106,4.3,3.2,0.14300189862961946,0.08659253105365183,0.094,0.104,0.117,3.5,0,20.6,20.7,20.7,20.4,11.8,17.3,23,2.4,21.91,72,0
1996-08-26,wheat/winter wheat,2,1,0.07,1,0,68.6,0,0.1204,4.3,3.2,0.1400733016362207,0.08655721793672051,0.094,0.104,0.117,0.1,0,19.8,20.2,20.3,20.2,9,15.6,22,1.5,21.31,79,0
1996-08-27,wheat/winter wheat,2,0.83,0.04,0.99,0,75.4,0,0.1362,4.5,3.3,0.1382023811447447,0.0865501469283424,0.094,0.104,0.117,0,0,17.6,18.8,19.6,19.7,9.9,15.8,22,1,10.01,80,0
1996-08-28,wheat/winter wheat,2,0.83,0.04,0.99,0,82.4,0,0.1492,4.8,3.5,0.22211980700486644,0.08654356306923709,0.094,0.104,0.117,25.7,0,16.4,17.6,18.7,19.1,12.6,15.1,18,1.9,11.12,91,0
1996-08-29,wheat/winter wheat,2,1,0.1,0.99,0,90.2,0,0.1628,4.8,3.5,0.223154502322264,0.08653164590590157,0.094,0.104,0.117,1.3,0,16.1,17,18,18.5,11.4,15.2,19,6.3,11.85,71,0
1996-08-30,wheat/winter wheat,2,1,0.07,0.98,0,98.5,0,0.1777,4.8,3.5,0.2246591776259433,0.08652403512225844,0.094,0.104,0.117,1.2,0,15.1,16.1,17.3,17.9,11.8,14.3,17,6,9.04,82,0
1996-08-31,wheat/winter wheat,2,1,0.05,0.97,0,106.4,0,0.1938,4.8,3.5,0.23650688896089808,0.08651106369096674,0.094,0.104,0.117,4,0,13.8,15.1,16.5,17.2,11.2,13.2,15,2.9,5.77,88,0
1996-09-01,wheat/winter wheat,2,1,0.08,0.96,0,117,0,0.2091,5.3,3.7,0.23391636856947437,0.08650330918091924,0.094,0.104,0.117,0,0,13.6,14.6,15.9,16.6,6.4,11.7,17,1.7,15.07,79,0
1996-09-02,wheat/winter wheat,2,1,0.09,0.96,0,128.4,0,0.2295,5.7,3.9,0.2313509764528908,0.08648136067443463,0.094,0.104,0.117,0,0,13.6,14.3,15.4,16.1,4.2,11.2,18,1.2,15.6,77,0
1996-09-03,wheat/winter wheat,2,1,0.15,0.95,0,142.9,0,0.2515,6.1,4.1,0.2277790232076744,0.086469914399384,0.094,0.104,0.117,0.1,0,17.1,16,15.9,16.1,7.2,14.3,22,2.1,21.54,73,0
1996-09-04,wheat/winter wheat,2,1,0.15,0.94,0,158.5,0,0.2794,6.4,4.3,0.22438666873461754,0.08644152990633651,0.094,0.104,0.117,0,0,17.5,16.8,16.4,16.3,6.8,13.8,21,1.9,20.09,79,0
1996-09-05,wheat/winter wheat,2,1,0.18,0.93,0,175.4,0,0.3096,6.7,4.4,0.2202838597123229,0.08643046679456183,0.094,0.104,0.117,0,0,16.6,16.6,16.5,16.4,8,13.2,18,3.4,21.23,71,0
1996-09-06,wheat/winter wheat,2,1,0.1,0.91,0,188.6,0,0.3422,6.9,4.5,0.2336545303686519,0.08642516186203207,0.094,0.104,0.117,4.5,0,13,14.7,15.7,16,3.5,9.9,16,2.8,11.13,84,0
1996-09-07,wheat/winter wheat,2,1,0.16,0.9,0,205,0,0.3678,7.1,4.6,0.23071587899751522,0.08641713690153113,0.094,0.104,0.117,0,0,12.5,13.7,14.9,15.6,2.7,9,15,3,19.96,74,0
1996-09-08,wheat/winter wheat,2,1,0.13,0.88,0,220,0,0.3994,7.2,4.7,0.23159580103166133,0.08641143750542772,0.094,0.104,0.117,0.9,0,11.9,13,14.3,15,6.5,10.7,15,2.2,11.01,77,0
1996-09-09,wheat/winter wheat,2,0.96,0.13,0.86,0,236.4,0,0.4284,7.4,4.8,0.2310694913430145,0.08639224423805725,0.094,0.104,0.117,0.5,0,11.9,12.7,13.8,14.5,2.7,9.9,17,2,14.05,81,0
1996-09-10,wheat/winter wheat,2,0.96,0.1,0.84,0,250,0,0.4601,7.6,4.9,0.2334441022893489,0.0863867290301588,0.094,0.104,0.117,1.1,0,11.3,12.2,13.3,14.1,7.6,10.8,14,3.5,5.92,84,0
1996-09-11,wheat/winter wheat,2,0.96,0.15,0.83,0,266.6,0,0.4862,7.7,5,0.23263011166898684,0.0863682260943795,0.094,0.104,0.117,0.4,0,11.6,12.1,13,13.7,9.2,11.6,14,3.2,10.17,78,0
1996-09-12,wheat/winter wheat,2,0.96,0.1,0.81,0,281.2,0,0.5182,7.9,5,0.24335676555267494,0.09551105786142905,0.094,0.104,0.117,6.4,0,10.8,11.6,12.6,13.4,7.3,10.2,13,3.9,7.02,87,0
1996-09-13,wheat/winter wheat,2,0.95,0.08,0.79,0,294.9,0,0.5465,8,5.1,0.2443366669323019,0.11402092397020579,0.094,0.104,0.117,6.2,0,9.7,10.8,12.1,12.9,6.5,8.6,11,3.4,5.57,88,0
1996-09-14,wheat/winter wheat,2,1,0.14,0.78,0,312.5,0,0.5728,8,5.1,0.24375605803040737,0.13310444768747262,0.094,0.104,0.117,6.1,0,10.9,11.1,11.9,12.7,9.4,11.8,14,2.7,9.75,86,0
1996-09-15,wheat/winter wheat,2,1,0.14,0.75,0,329.3,0,0.6068,8.1,5.1,0.2400371235486284,0.13711996794832396,0.094,0.104,0.117,0.6,0,10.5,11,11.8,12.4,5.5,9.8,14,2.2,9.97,85,0
1996-09-16,wheat/winter wheat,2,1,0.17,0.73,0,347.8,0,0.6394,8.1,5.1,0.2366815544218944,0.13848538930336732,0.094,0.104,0.117,0,0,10.6,10.9,11.6,12.2,2.5,8.6,15,1.7,14.06,83,0
1996-09-17,wheat/winter wheat,2,0.97,0.14,0.7,0,364,0,0.6751,8.1,5.1,0.23452393599629826,0.13899548802271686,0.094,0.104,0.117,0,0,9.5,10.3,11.3,12,3,8.1,13,2.5,10.11,82,0
1996-09-18,wheat/winter wheat,2,0.97,0.21,0.68,0,382.1,0,0.7063,8.1,5.2,0.2320153222600233,0.1391393049558761,0.094,0.104,0.117,0,0,10.1,10.4,11.1,11.8,7.6,10.1,13,7.5,11.08,79,0
