
daily
Date,Crop,Stage,AbBiom,OrgBiom/Leaf,OrgBiom/Fruit,Yield,LAI,Precip,Mois_1,Mois_2,Mois_3,Mois_1,Mois_2,Mois_3,SOC_1,SOC_2,SOC_3,Tavg,Globrad
1993-07-11,wheat/winter wheat,5,10730.9,1660.7,4812.4,4090.6,1.4957,21,0.246,0.193,0.093,0.246,0.193,0.093,0.0084,0.0077,0.0077,11.7,3.996
1993-07-12,wheat/winter wheat,5,10829.5,1651.4,4919.8,4181.8,1.4383,2.7,0.235,0.213,0.093,0.235,0.213,0.093,0.0084,0.0077,0.0077,12.5,16.86
1993-07-13,wheat/winter wheat,5,10930.6,1642.4,5029.3,4274.9,1.3825,0.3,0.221,0.209,0.093,0.221,0.209,0.093,0.0084,0.0077,0.0077,11.9,19.201
1993-07-14,wheat/winter wheat,5,11033.8,1633.6,5140.8,4369.7,1.3286,0,0.203,0.201,0.092,0.203,0.201,0.092,0.0084,0.0077,0.0077,14.5,20.239
1993-07-15,wheat/winter wheat,5,11100.2,1625.1,5215.4,4433.1,1.2761,8,0.24,0.23,0.092,0.24,0.23,0.092,0.0084,0.0077,0.0077,15,10.2
1993-07-16,wheat/winter wheat,5,11185.7,1616.8,5308.9,4512.6,1.2249,4.6,0.232,0.238,0.111,0.232,0.238,0.111,0.0084,0.0077,0.0077,16.5,19.456
1993-07-17,wheat/winter wheat,5,11258.9,1608.6,5390,4581.5,1.1749,1.8,0.228,0.235,0.113,0.228,0.235,0.113,0.0084,0.0077,0.0077,18,16.721
1993-07-18,wheat/winter wheat,5,11336.7,1600.6,5475.6,4654.2,1.1259,0.3,0.211,0.228,0.112,0.211,0.228,0.112,0.0084,0.0077,0.0077,17.1,20.36
1993-07-19,wheat/winter wheat,5,11391.1,1592.8,5537.6,4707,1.078,0.1,0.2,0.224,0.112,0.2,0.224,0.112,0.0084,0.0077,0.0077,17.1,12.997
1993-07-20,wheat/winter wheat,5,11453.3,1585.3,5607.3,4766.2,1.0313,2.4,0.204,0.219,0.111,0.204,0.219,0.111,0.0084,0.0077,0.0077,16.8,17.06
1993-07-21,wheat/winter wheat,5,11500.4,1578,5661.6,4812.4,0.9859,0.1,0.194,0.216,0.111,0.194,0.216,0.111,0.0084,0.0077,0.0077,13.8,10.507
1993-07-22,wheat/winter wheat,5,11562.1,1570.9,5730.3,4870.8,0.9422,0.4,0.179,0.21,0.11,0.179,0.21,0.11,0.0084,0.0077,0.0077,14.7,19.637
1993-07-23,wheat/winter wheat,5,11609.5,1564.2,5784.5,4916.8,0.8999,1.2,0.173,0.206,0.109,0.173,0.206,0.109,0.0084,0.0077,0.0077,14.6,15.162
1993-07-24,wheat/winter wheat,6,11648.7,1557.6,5830.2,4955.7,0.8592,6.7,0.225,0.206,0.109,0.225,0.206,0.109,0.0084,0.0077,0.0077,18.2,15.473
1993-07-25,wheat/winter wheat,6,11674.6,1551.4,5862.3,4983,0.8198,0.4,0.217,0.206,0.109,0.217,0.206,0.109,0.0084,0.0077,0.0077,17.3,17.755
1993-07-26,wheat/winter wheat,6,11690.7,1545.5,5884.4,5001.7,0.7825,2.3,0.229,0.206,0.109,0.229,0.206,0.109,0.0084,0.0077,0.0077,13.8,19.286
1993-07-27,wheat/winter wheat,6,11690.7,1545.5,5884.4,5001.7,0.7825,2.3,0.236,0.211,0.109,0.236,0.211,0.109,0.0094,0.0076,0.0077,13.8,16.76
1993-07-28,,0,0,0,0,0,0,0.5,0.227,0.213,0.109,0.227,0.213,0.109,0.0094,0.0076,0.0077,16,13.993
1993-07-29,,0,0,0,0,0,0,0,0.21,0.209,0.109,0.21,0.209,0.109,0.0094,0.0076,0.0077,17.2,16.15
1993-07-30,,0,0,0,0,0,0,0,0.187,0.204,0.109,0.187,0.204,0.109,0.0094,0.0076,0.0076,22.8,20.372
1993-07-31,,0,0,0,0,0,0,3.4,0.211,0.204,0.109,0.211,0.204,0.109,0.0094,0.0076,0.0076,16.9,9.037
1993-08-01,,0,0,0,0,0,0,0,0.194,0.2,0.109,0.194,0.2,0.109,0.0093,0.0076,0.0076,15.5,18.513
1993-08-02,,0,0,0,0,0,0,0.1,0.174,0.195,0.108,0.174,0.195,0.108,0.0093,0.0076,0.0076,18.2,21.643
1993-08-03,,0,0,0,0,0,0,1.6,0.167,0.19,0.108,0.167,0.19,0.108,0.0093,0.0076,0.0076,20.8,21.539
1993-08-04,,0,0,0,0,0,0,0,0.151,0.187,0.108,0.151,0.187,0.108,0.0093,0.0076,0.0076,18.8,18.199
1993-08-05,,0,0,0,0,0,0,0.1,0.143,0.185,0.108,0.143,0.185,0.108,0.0093,0.0076,0.0076,17.4,8.849
1993-08-06,,0,0,0,0,0,0,10.4,0.231,0.191,0.108,0.231,0.191,0.108,0.0093,0.0076,0.0076,15.2,10.963
1993-08-07,,0,0,0,0,0,0,0.3,0.218,0.19,0.108,0.218,0.19,0.108,0.0093,0.0076,0.0076,15.6,15.078
1993-08-08,,0,0,0,0,0,0,1.5,0.223,0.19,0.108,0.223,0.19,0.108,0.0092,0.0076,0.0076,16.4,9.35
1993-08-09,,0,0,0,0,0,0,2.2,0.226,0.195,0.107,0.226,0.195,0.107,0.0092,0.0076,0.0076,16.7,16.654
1993-08-10,,0,0,0,0,0,0,8.6,0.237,0.241,0.125,0.237,0.241,0.125,0.0092,0.0076,0.0076,14.9,9.591
1993-08-11,,0,0,0,0,0,0,0.8,0.223,0.237,0.13,0.223,0.237,0.13,0.0092,0.0076,0.0076,13.8,18.868
1993-08-12,,0,0,0,0,0,0,0,0.2,0.231,0.131,0.2,0.231,0.131,0.0092,0.0076,0.0076,19.5,17.459
1993-08-13,,0,0,0,0,0,0,0.1,0.183,0.227,0.13,0.183,0.227,0.13,0.0092,0.0076,0.0076,15.5,19.674
1993-08-14,,0,0,0,0,0,0,0,0.161,0.222,0.13,0.161,0.222,0.13,0.0092,0.0076,0.0076,16.8,23.318
1993-08-15,,0,0,0,0,0,0,0,0.141,0.217,0.13,0.141,0.217,0.13,0.0092,0.0076,0.0076,21.6,18.458
1993-08-16,,0,0,0,0,0,0,0,0.123,0.213,0.13,0.123,0.213,0.13,0.0092,0.0076,0.0076,21.1,17.575
1993-08-17,,0,0,0,0,0,0,0,0.103,0.209,0.13,0.103,0.209,0.13,0.0092,0.0076,0.0076,16.5,23.395
1993-08-18,,0,0,0,0,0,0,0,0.089,0.205,0.13,0.089,0.205,0.13,0.0092,0.0076,0.0076,13.8,15.444
1993-08-19,,0,0,0,0,0,0,0,0.081,0.203,0.129,0.081,0.203,0.129,0.0092,0.0076,0.0076,14.1,13.502
1993-08-20,,0,0,0,0,0,0,0,0.072,0.199,0.129,0.072,0.199,0.129,0.0092,0.0076,0.0076,16.8,17.773
1993-08-21,,0,0,0,0,0,0,0,0.07,0.195,0.129,0.07,0.195,0.129,0.0092,0.0076,0.0076,16.5,13.375
1993-08-22,,0,0,0,0,0,0,2.3,0.092,0.193,0.129,0.092,0.193,0.129,0.0092,0.0076,0.0076,14.7,11.275
1993-08-23,,0,0,0,0,0,0,0.1,0.082,0.19,0.129,0.082,0.19,0.129,0.0092,0.0076,0.0076,12.7,15.718
1993-08-24,,0,0,0,0,0,0,0,0.075,0.186,0.129,0.075,0.186,0.129,0.0092,0.0076,0.0076,12.9,16.128
1993-08-25,,0,0,0,0,0,0,0,0.071,0.184,0.129,0.071,0.184,0.129,0.0092,0.0076,0.0076,12.5,13.957
1993-08-26,,0,0,0,0,0,0,10.5,0.175,0.182,0.129,0.175,0.182,0.129,0.0092,0.0076,0.0076,12.3,13.775
1993-08-27,,0,0,0,0,0,0,8.6,0.236,0.2,0.129,0.236,0.2,0.129,0.0091,0.0076,0.0076,11.3,9.866
1993-08-28,,0,0,0,0,0,0,0,0.223,0.199,0.128,0.223,0.199,0.128,0.0091,0.0076,0.0076,11.5,18.786
1993-08-29,,0,0,0,0,0,0,0,0.209,0.199,0.128,0.209,0.199,0.128,0.0091,0.0076,0.0076,12.2,16.403
1993-08-30,,0,0,0,0,0,0,5.5,0.238,0.22,0.128,0.238,0.22,0.128,0.0091,0.0076,0.0076,11.7,6.209
1993-08-31,,0,0,0,0,0,0,2.2,0.236,0.236,0.129,0.236,0.236,0.129,0.0091,0.0076,0.0076,11.8,7.32
1993-09-01,,0,0,0,0,0,0,2.2,0.234,0.24,0.138,0.234,0.24,0.138,0.0091,0.0076,0.0076,13.3,11.455
1993-09-02,,0,0,0,0,0,0,2.4,0.238,0.241,0.151,0.238,0.241,0.151,0.0091,0.0076,0.0076,11.2,7.648
1993-09-03,,0,0,0,0,0,0,5.7,0.238,0.243,0.196,0.238,0.243,0.196,0.0091,0.0076,0.0076,13.1,9.899
1993-09-04,,0,0,0,0,0,0,8.7,0.237,0.244,0.243,0.237,0.244,0.243,0.0091,0.0076,0.0076,11.1,11.323
1993-09-05,,0,0,0,0,0,0,5.7,0.236,0.243,0.244,0.236,0.243,0.244,0.0091,0.0076,0.0076,10.2,13.88
1993-09-06,,0,0,0,0,0,0,0.9,0.233,0.239,0.241,0.233,0.239,0.241,0.0091,0.0076,0.0076,10.2,10.233
1993-09-07,,0,0,0,0,0,0,0,0.224,0.236,0.238,0.224,0.236,0.238,0.0091,0.0076,0.0076,11.5,10.657
1993-09-08,,0,0,0,0,0,0,1.4,0.229,0.235,0.237,0.229,0.235,0.237,0.0091,0.0076,0.0076,12.1,11.321
1993-09-09,,0,0,0,0,0,0,11.7,0.234,0.243,0.245,0.234,0.243,0.245,0.0091,0.0076,0.0076,17.4,14.465
1993-09-10,,0,0,0,0,0,0,5,0.24,0.244,0.244,0.24,0.244,0.244,0.0091,0.0076,0.0076,14.9,6.002
1993-09-11,,0,0,0,0,0,0,0,0.229,0.238,0.24,0.229,0.238,0.24,0.0091,0.0076,0.0076,14.4,11.512
1993-09-12,,0,0,0,0,0,0,0,0.225,0.236,0.238,0.225,0.236,0.238,0.0091,0.0075,0.0076,10.7,4.043
1993-09-13,,0,0,0,0,0,0,1.2,0.229,0.235,0.237,0.229,0.235,0.237,0.0091,0.0075,0.0076,10.2,8.956
1993-09-14,,0,0,0,0,0,0,13.7,0.26,0.246,0.246,0.26,0.246,0.246,0.0091,0.0075,0.0076,12,5.9
1993-09-15,,0,0,0,0,0,0,2,0.234,0.242,0.244,0.234,0.242,0.244,0.0091,0.0075,0.0076,13.8,8.6
1993-09-16,,0,0,0,0,0,0,17.4,0.304,0.246,0.246,0.304,0.246,0.246,0.0091,0.0075,0.0076,11.6,3.2
1993-09-17,,0,0,0,0,0,0,0.8,0.241,0.245,0.245,0.241,0.245,0.245,0.0091,0.0075,0.0076,8.2,6.18
1993-09-18,,0,0,0,0,0,0,1.4,0.238,0.242,0.243,0.238,0.242,0.243,0.0091,0.0075,0.0076,8.3,7.151
1993-09-19,,0,0,0,0,0,0,0,0.228,0.237,0.24,0.228,0.237,0.24,0.0091,0.0075,0.0076,7.8,17.118
1993-09-20,,0,0,0,0,0,0,0,0.217,0.234,0.237,0.217,0.234,0.237,0.0091,0.0075,0.0076,10.1,15.676
1993-09-21,,0,0,0,0,0,0,0,0.207,0.232,0.236,0.207,0.232,0.236,0.0091,0.0075,0.0076,15.2,11.813
1993-09-22,,0,0,0,0,0,0,0.3,0.202,0.23,0.235,0.202,0.23,0.235,0.009,0.0075,0.0076,16.5,8.991
1993-09-23,wheat/winter wheat,1,53,53,0,0,0.106,0,0.199,0.23,0.234,0.199,0.23,0.234,0.009,0.0075,0.0076,15.4,8.032
1993-09-24,wheat/winter wheat,1,53,53,0,0,0.106,0,0.196,0.229,0.234,0.196,0.229,0.234,0.009,0.0075,0.0076,13.4,4.024
1993-09-25,wheat/winter wheat,1,53,53,0,0,0.106,0.3,0.195,0.228,0.234,0.195,0.228,0.234,0.009,0.0075,0.0076,15.6,11.224
1993-09-26,wheat/winter wheat,1,53,53,0,0,0.106,12.9,0.243,0.245,0.245,0.243,0.245,0.245,0.009,0.0075,0.0076,12.4,5.249
1993-09-27,wheat/winter wheat,1,53,53,0,0,0.106,0,0.237,0.24,0.242,0.237,0.24,0.242,0.009,0.0075,0.0076,10.9,4.392
1993-09-28,wheat/winter wheat,1,53,53,0,0,0.106,0,0.234,0.238,0.24,0.234,0.238,0.24,0.009,0.0075,0.0076,11.1,7.565
1993-09-29,wheat/winter wheat,1,53,53,0,0,0.106,0,0.229,0.236,0.238,0.229,0.236,0.238,0.009,0.0075,0.0076,9.1,13.978
1993-09-30,wheat/winter wheat,1,53,53,0,0,0.106,0,0.225,0.235,0.237,0.225,0.235,0.237,0.009,0.0075,0.0076,6,13.409
1993-10-01,wheat/winter wheat,1,53,53,0,0,0.106,0,0.221,0.234,0.236,0.221,0.234,0.236,0.009,0.0075,0.0076,6.2,9.808
1993-10-02,wheat/winter wheat,1,53,53,0,0,0.106,0,0.216,0.233,0.235,0.216,0.233,0.235,0.009,0.0075,0.0076,11.9,10.232
1993-10-03,wheat/winter wheat,1,53,53,0,0,0.106,1.9,0.23,0.232,0.235,0.23,0.232,0.235,0.009,0.0075,0.0076,12.7,3.865
1993-10-04,wheat/winter wheat,2,57.8,57.7,0,0,0.106,0,0.224,0.231,0.234,0.224,0.231,0.234,0.009,0.0075,0.0076,13,12.197
1993-10-05,wheat/winter wheat,2,62.9,62.8,0,0,0.1154,0,0.22,0.23,0.234,0.22,0.23,0.234,0.009,0.0075,0.0076,14.2,10.89
1993-10-06,wheat/winter wheat,2,67.3,67.1,0,0,0.1255,0,0.217,0.229,0.234,0.217,0.229,0.234,0.009,0.0075,0.0076,12.1,7.302
1993-10-07,wheat/winter wheat,2,72.3,72.1,0,0,0.1341,0,0.214,0.228,0.233,0.214,0.228,0.233,0.009,0.0075,0.0076,12.7,8.501
1993-10-08,wheat/winter wheat,2,77.4,77.1,0,0,0.1441,0.1,0.213,0.228,0.233,0.213,0.228,0.233,0.009,0.0075,0.0076,10.8,8.45
1993-10-09,wheat/winter wheat,2,81.2,80.9,0,0,0.1542,6,0.243,0.242,0.241,0.243,0.242,0.241,0.009,0.0075,0.0076,12.4,2.903
1993-10-10,wheat/winter wheat,2,87.6,87.2,0,0,0.1617,0,0.236,0.24,0.24,0.236,0.24,0.24,0.009,0.0075,0.0076,11,10.693
1993-10-11,wheat/winter wheat,2,92.4,91.9,0,0,0.1743,0.4,0.236,0.238,0.239,0.236,0.238,0.239,0.009,0.0075,0.0076,11.1,4.848
1993-10-12,wheat/winter wheat,2,97.7,97.2,0,0,0.1838,0.3,0.235,0.237,0.238,0.235,0.237,0.238,0.009,0.0075,0.0076,13.4,5.227
1993-10-13,wheat/winter wheat,2,105.6,105,0,0,0.1943,0,0.23,0.236,0.237,0.23,0.236,0.237,0.009,0.0075,0.0076,13.6,9.625
1993-10-14,wheat/winter wheat,2,110.7,110,0,0,0.2098,1.4,0.238,0.238,0.238,0.238,0.238,0.238,0.009,0.0075,0.0076,12,3.564
1993-10-15,wheat/winter wheat,2,115.2,114.4,0,0,0.2199,1.4,0.241,0.241,0.24,0.241,0.241,0.24,0.009,0.0075,0.0076,6.2,3.109
1993-10-16,wheat/winter wheat,2,121.4,120.6,0,0,0.2288,0,0.237,0.239,0.24,0.237,0.239,0.24,0.009,0.0075,0.0076,4.9,8.287
1993-10-17,wheat/winter wheat,2,127.9,127,0,0,0.2411,0,0.235,0.238,0.239,0.235,0.238,0.239,0.009,0.0075,0.0076,4.4,10.777
1993-10-18,wheat/winter wheat,2,133.5,132.5,0,0,0.2538,0,0.233,0.237,0.238,0.233,0.237,0.238,0.009,0.0075,0.0076,1.5,9.734
1993-10-19,wheat/winter wheat,2,139.1,138,0,0,0.2649,0,0.232,0.236,0.237,0.232,0.236,0.237,0.009,0.0075,0.0076,1.2,9
1993-10-20,wheat/winter wheat,2,145.3,144.2,0,0,0.2759,1,0.238,0.237,0.237,0.238,0.237,0.237,0.009,0.0075,0.0076,5.2,5.7
1993-10-21,wheat/winter wheat,2,151.3,150.1,0,0,0.2882,0.3,0.237,0.237,0.237,0.237,0.237,0.237,0.009,0.0075,0.0076,6.2,4.2
1993-10-22,wheat/winter wheat,2,157.5,156.3,0,0,0.3001,0,0.235,0.237,0.237,0.235,0.237,0.237,0.009,0.0075,0.0076,6.8,4
1993-10-23,wheat/winter wheat,2,162.7,161.4,0,0,0.3123,0,0.234,0.236,0.237,0.234,0.236,0.237,0.009,0.0075,0.0076,5.6,2.4
1993-10-24,wheat/winter wheat,2,168,166.6,0,0,0.3225,0,0.232,0.235,0.236,0.232,0.235,0.236,0.009,0.0075,0.0076,5.7,2.3
1993-10-25,wheat/winter wheat,2,174,172.5,0,0,0.333,0,0.231,0.235,0.236,0.231,0.235,0.236,0.009,0.0075,0.0075,4.7,3.8
1993-10-26,wheat/winter wheat,2,179.2,177.6,0,0,0.3448,0,0.23,0.235,0.236,0.23,0.235,0.236,0.009,0.0075,0.0075,5.4,2.1
1993-10-27,wheat/winter wheat,2,184.5,182.9,0,0,0.3549,0,0.229,0.234,0.235,0.229,0.234,0.235,0.009,0.0075,0.0075,7.2,2
1993-10-28,wheat/winter wheat,2,190,188.2,0,0,0.3654,0,0.228,0.234,0.235,0.228,0.234,0.235,0.009,0.0075,0.0075,6.9,2
1993-10-29,wheat/winter wheat,2,194.6,192.8,0,0,0.3761,1.5,0.239,0.237,0.236,0.239,0.237,0.236,0.009,0.0075,0.0075,3.6,1.314
1993-10-30,wheat/winter wheat,2,201.9,199.9,0,0,0.3852,0,0.237,0.237,0.236,0.237,0.237,0.236,0.009,0.0075,0.0075,1.9,8.225
1993-10-31,wheat/winter wheat,2,208.5,206.3,0,0,0.3995,0,0.236,0.237,0.236,0.236,0.237,0.236,0.009,0.0075,0.0075,0.3,5.64
1993-11-01,wheat/winter wheat,2,208.4,206.3,0,0,0.4123,0,0.236,0.236,0.236,0.236,0.236,0.236,0.009,0.0075,0.0075,-0.5,4.966
1993-11-02,wheat/winter wheat,2,213.5,211.3,0,0,0.4121,0,0.235,0.236,0.236,0.235,0.236,0.236,0.009,0.0075,0.0075,0,2.861
1993-11-03,wheat/winter wheat,2,218.6,216.3,0,0,0.4222,0,0.235,0.236,0.236,0.235,0.236,0.236,0.009,0.0075,0.0075,0.3,2.53
1993-11-04,wheat/winter wheat,2,223.1,220.7,0,0,0.4321,0,0.234,0.236,0.236,0.234,0.236,0.236,0.009,0.0075,0.0075,1.3,1.455
1993-11-05,wheat/winter wheat,2,228.4,225.8,0,0,0.441,0,0.234,0.235,0.236,0.234,0.235,0.236,0.009,0.0075,0.0075,2.6,2.049
1993-11-06,wheat/winter wheat,2,232.9,230.3,0,0,0.4512,0,0.234,0.235,0.236,0.234,0.235,0.236,0.009,0.0075,0.0075,2.2,1.28
1993-11-07,wheat/winter wheat,2,237.5,234.8,0,0,0.4601,4.8,0.244,0.244,0.243,0.244,0.244,0.243,0.009,0.0075,0.0075,4.9,1.14
1993-11-08,wheat/winter wheat,2,243.1,240.2,0,0,0.4691,1.1,0.242,0.243,0.243,0.242,0.243,0.243,0.009,0.0075,0.0075,5.5,1.811
1993-11-09,wheat/winter wheat,2,248.1,245,0,0,0.4798,3.1,0.244,0.244,0.244,0.244,0.244,0.244,0.009,0.0075,0.0075,5.5,1.411
1993-11-10,wheat/winter wheat,2,254.5,251.2,0,0,0.4895,0,0.239,0.241,0.242,0.239,0.241,0.242,0.009,0.0075,0.0075,5.1,2.404
1993-11-11,wheat/winter wheat,2,260.3,256.7,0,0,0.5018,0.5,0.24,0.24,0.241,0.24,0.24,0.241,0.009,0.0075,0.0075,2.5,2.24
1993-11-12,wheat/winter wheat,2,268.2,264.3,0,0,0.5128,0,0.238,0.239,0.24,0.238,0.239,0.24,0.009,0.0075,0.0075,3.7,3.454
1993-11-13,wheat/winter wheat,2,276.3,272,0,0,0.5279,0,0.237,0.238,0.239,0.237,0.238,0.239,0.009,0.0075,0.0075,1.5,5.101
1993-11-14,wheat/winter wheat,2,281.4,277,0,0,0.5433,7.5,0.246,0.246,0.245,0.246,0.246,0.245,0.009,0.0075,0.0075,0.8,1.753
1993-11-15,wheat/winter wheat,2,285.4,280.8,0,0,0.5532,1.1,0.243,0.243,0.243,0.243,0.243,0.243,0.009,0.0075,0.0075,1.2,0.76
1993-11-16,wheat/winter wheat,2,290.1,285.3,0,0,0.5608,0,0.239,0.24,0.241,0.239,0.24,0.241,0.009,0.0075,0.0075,1.1,1.342
1993-11-17,wheat/winter wheat,2,289.9,285.2,0,0,0.5697,0,0.238,0.239,0.24,0.238,0.239,0.24,0.009,0.0075,0.0075,-0.1,1.838
1993-11-18,wheat/winter wheat,2,289.8,285.1,0,0,0.5696,0,0.238,0.238,0.239,0.238,0.238,0.239,0.009,0.0075,0.0075,-2.5,3.576
1993-11-19,wheat/winter wheat,2,289.6,285.1,0,0,0.5694,0.5,0.243,0.237,0.238,0.243,0.237,0.238,0.009,0.0075,0.0075,-1.3,1.585
1993-11-20,wheat/winter wheat,2,289.5,285,0,0,0.5693,0.3,0.246,0.236,0.237,0.246,0.236,0.237,0.009,0.0075,0.0075,-4.5,3.456
1993-11-21,wheat/winter wheat,2,289.4,284.9,0,0,0.5692,0,0.246,0.236,0.237,0.246,0.236,0.237,0.009,0.0075,0.0075,-7.3,2.412
1993-11-22,wheat/winter wheat,2,289.3,284.9,0,0,0.569,6,0.315,0.236,0.237,0.315,0.236,0.237,0.009,0.0075,0.0075,-4.4,1.811
1993-11-23,wheat/winter wheat,2,289.2,284.8,0,0,0.5689,0,0.315,0.236,0.236,0.315,0.236,0.236,0.009,0.0075,0.0075,-4.8,4.063
1993-11-24,wheat/winter wheat,2,289.1,284.8,0,0,0.5688,0,0.315,0.236,0.236,0.315,0.236,0.236,0.009,0.0075,0.0075,-8.6,2.734
1993-11-25,wheat/winter wheat,2,289,284.7,0,0,0.5687,0,0.315,0.235,0.236,0.315,0.235,0.236,0.009,0.0075,0.0075,-5.6,4.025
1993-11-26,wheat/winter wheat,2,288.9,284.7,0,0,0.5686,0,0.315,0.235,0.236,0.315,0.235,0.236,0.009,0.0075,0.0075,-5.3,1.52
1993-11-27,wheat/winter wheat,2,288.7,284.6,0,0,0.5685,0,0.315,0.235,0.236,0.315,0.235,0.236,0.009,0.0075,0.0075,-2.9,1.513
1993-11-28,wheat/winter wheat,2,288.6,284.5,0,0,0.5684,0.1,0.316,0.235,0.236,0.316,0.235,0.236,0.009,0.0075,0.0075,-3.1,2.446
1993-11-29,wheat/winter wheat,2,288.5,284.5,0,0,0.5682,0,0.316,0.235,0.236,0.316,0.235,0.236,0.009,0.0075,0.0075,-5.1,1.768
1993-11-30,wheat/winter wheat,2,288.4,284.4,0,0,0.5681,0,0.316,0.235,0.235,0.316,0.235,0.235,0.009,0.0075,0.0075,-8.3,1.753
1993-12-01,wheat/winter wheat,2,288.3,284.4,0,0,0.568,0,0.316,0.235,0.235,0.316,0.235,0.235,0.009,0.0075,0.0075,-6.6,2.265
1993-12-02,wheat/winter wheat,2,288.1,284.3,0,0,0.5679,0.8,0.324,0.235,0.235,0.324,0.235,0.235,0.009,0.0075,0.0075,-0.7,2.069
1993-12-03,wheat/winter wheat,2,292.3,288.3,0,0,0.5678,0,0.324,0.235,0.235,0.324,0.235,0.235,0.009,0.0075,0.0075,6.2,1.145
1993-12-04,wheat/winter wheat,2,300.9,296.4,0,0,0.5757,0,0.323,0.235,0.235,0.323,0.235,0.235,0.009,0.0075,0.0075,6.9,3.03
1993-12-05,wheat/winter wheat,2,307.5,302.6,0,0,0.5919,0,0.322,0.235,0.235,0.322,0.235,0.235,0.009,0.0075,0.0075,5.1,1.966
1993-12-06,wheat/winter wheat,2,311.8,306.5,0,0,0.6041,0,0.245,0.246,0.245,0.245,0.246,0.245,0.009,0.0075,0.0075,6.1,1.094
1993-12-07,wheat/winter wheat,2,319.6,313.8,0,0,0.612,3.1,0.244,0.244,0.244,0.244,0.244,0.244,0.009,0.0075,0.0075,3.2,3.218
1993-12-08,wheat/winter wheat,2,324.5,318.4,0,0,0.6264,3.5,0.244,0.244,0.245,0.244,0.244,0.245,0.009,0.0075,0.0075,2.4,1.393
1993-12-09,wheat/winter wheat,2,329.3,322.8,0,0,0.6355,19,0.334,0.246,0.246,0.334,0.246,0.246,0.009,0.0075,0.0075,5.8,1.198
1993-12-10,wheat/winter wheat,2,337.7,330.4,0,0,0.6442,3.4,0.267,0.246,0.246,0.267,0.246,0.246,0.009,0.0075,0.0075,4.1,2.845
1993-12-11,wheat/winter wheat,2,344.6,336.7,0,0,0.6594,0.5,0.244,0.244,0.244,0.244,0.244,0.244,0.009,0.0075,0.0075,4,1.841
1993-12-12,wheat/winter wheat,2,350.6,342.2,0,0,0.6718,1.5,0.243,0.243,0.243,0.243,0.243,0.243,0.009,0.0075,0.0075,3.1,1.617
1993-12-13,wheat/winter wheat,2,354,345.2,0,0,0.6827,5.3,0.245,0.245,0.245,0.245,0.245,0.245,0.009,0.0075,0.0075,1.9,0.787
1993-12-14,wheat/winter wheat,2,358.2,349,0,0,0.6888,1.6,0.243,0.243,0.244,0.243,0.243,0.244,0.009,0.0075,0.0075,2.3,1.03
1993-12-15,wheat/winter wheat,2,365.2,355.3,0,0,0.6963,0.8,0.242,0.242,0.242,0.242,0.242,0.242,0.009,0.0075,0.0075,1,2.026
1993-12-16,wheat/winter wheat,2,373.4,362.7,0,0,0.7088,2.4,0.243,0.243,0.243,0.243,0.243,0.243,0.009,0.0075,0.0075,4.3,2.06
1993-12-17,wheat/winter wheat,2,380.2,368.8,0,0,0.7233,1.4,0.242,0.242,0.243,0.242,0.242,0.243,0.009,0.0075,0.0075,4.2,1.666
1993-12-18,wheat/winter wheat,2,389,376.5,0,0,0.7355,0.3,0.24,0.241,0.241,0.24,0.241,0.241,0.009,0.0075,0.0075,3.5,2.42
1993-12-19,wheat/winter wheat,2,394.8,381.6,0,0,0.7508,7.4,0.245,0.245,0.245,0.245,0.245,0.245,0.009,0.0075,0.0075,8.5,1.27
1993-12-20,wheat/winter wheat,2,401.2,387.2,0,0,0.7609,0,0.239,0.241,0.242,0.239,0.241,0.242,0.009,0.0075,0.0075,4,1.495
1993-12-21,wheat/winter wheat,2,409.1,394.1,0,0,0.7719,0.1,0.238,0.239,0.24,0.238,0.239,0.24,0.009,0.0075,0.0075,0.3,2.236
1993-12-22,wheat/winter wheat,2,416,400,0,0,0.7855,1.6,0.242,0.242,0.242,0.242,0.242,0.242,0.009,0.0075,0.0075,0.5,1.781
1993-12-23,wheat/winter wheat,2,424,407,0,0,0.7973,5.1,0.245,0.245,0.245,0.245,0.245,0.245,0.009,0.0075,0.0075,2.4,1.938
1993-12-24,wheat/winter wheat,2,428.1,410.5,0,0,0.811,2.4,0.244,0.244,0.244,0.244,0.244,0.244,0.009,0.0075,0.0075,0.7,0.857
1993-12-25,wheat/winter wheat,2,427.8,410.4,0,0,0.818,9,0.246,0.246,0.246,0.246,0.246,0.246,0.009,0.0075,0.0075,-0.1,0.599
1993-12-26,wheat/winter wheat,2,431.1,413.3,0,0,0.8177,3.2,0.245,0.245,0.245,0.245,0.245,0.245,0.009,0.0075,0.0075,0.1,0.61
1993-12-27,wheat/winter wheat,2,430.9,413.1,0,0,0.8234,0,0.24,0.241,0.242,0.24,0.241,0.242,0.0089,0.0075,0.0075,-1.1,2.352
1993-12-28,wheat/winter wheat,2,430.7,413,0,0,0.8231,0,0.238,0.24,0.24,0.238,0.24,0.24,0.0089,0.0075,0.0075,-1.9,2.444
1993-12-29,wheat/winter wheat,2,430.5,412.9,0,0,0.8229,0,0.237,0.238,0.239,0.237,0.238,0.239,0.0089,0.0075,0.0075,-4.8,3.578
1993-12-30,wheat/winter wheat,2,439.9,421,0,0,0.8227,2.5,0.243,0.243,0.242,0.243,0.243,0.242,0.0089,0.0075,0.0075,2.3,3.075
